GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Actual engine % torque(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),CO₂ in g/km (Instantaneous)(g/km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Average)(g/km),Trip Distance(km),Fuel flow rate/minute(cc/min),Engine RPM(rpm),GPS Altitude(m),GPS Longitude(°),Fuel Level (From Engine ECU)(%),Accelerator PedalPosition D(%),Barometric pressure (from vehicle)(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Fuel Remaining (Calculated from vehicle profile)(%),Trip distance (stored in vehicle profile)(km),GPS Accuracy(m),GPS Latitude(°),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Litres Per 100 Kilometer(Long Term Average)(l/100km),Fuel flow rate/hour(l/hr),Accelerator PedalPosition E(%),Transmission Temperature(Method 3)(°C),0-100mph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Fuel pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Apr 24 17:26:21 CEST 2017,24-apr-2017 17:26:16.935,14.41290037,40.90910363,0.0,174.0,90.0,0.0,-2.75808597,9.65330124,-1.53226995,0.05425388,0.0,60.7843132,0,0.0,0.0,0.0,78,30.19607925,8,58.42179108,0.81653243,25.81046867,1129,90,14.41289997,22.74509811,34.50980377,14.06866074,14.93888664,9659.51367188,0.87022591,-0.24991152,0.98402661,-0.24057522,0.02530163,76,-23.94038391,603.15838623,174,40.90910339,11.06000042,41,147.50700378,0,8,4.47251129,1.54862809,36.47058868,76,0.0,0.0,0.0,22.35833931,0.0,22.28507805,4.48721409,62.95219803,0,63.15914917,-347.93029785,0.1189331,0.15461302,∞,0.304735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82209396,2.98425388,2.22535777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,229,0.0,0.0,0.0,7.03468227,20.28333282
Mon Apr 24 17:26:22 CEST 2017,24-apr-2017 17:26:17.941,14.4128897,40.9091131,0.0,147.0,89.5999984741211,0.0,0,9.34684658,-0.459681,-0.02706087,0.0,60.7843132,2.27710366,0.0,0.0,0.0,95,30.19607925,8,58.42179108,0.81653243,81.57959747,1129,89.59999847,14.41288948,22.74509811,34.50980377,14.06866074,17.40452766,9659.51367188,3.33586693,0.04685841,1.06212389,-0.13123894,0.06397927,76,-23.94554329,603.15838623,147,40.90911484,23.43000031,41,148.54899597,0,8,4.47267771,4.89477587,36.47058868,76,0.0,0.0,0.0,22.3575058,43.91452408,22.06993866,4.53095579,62.34445953,6.43249607,63.1567955,-348.00460815,0.12228602,0.15897182,∞,0.313326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82209396,2.98425388,2.22535777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,230,0.0,0.0,0.0,7.03468227,20.28333282
Mon Apr 24 17:26:23 CEST 2017,24-apr-2017 17:26:18.931,14.41286707,40.90912053,0.0,134.0,89.4000015258789,0.0,-0.306454,9.19361973,0,-0.04331136,0.0,14.90196133,2.27710366,0.0,0.0,0.0,95,43.52941132,18,58.42179108,0.82545185,81.57959747,2368,89.40000153,14.41286755,22.74509811,34.50980377,14.06866074,17.40452766,9659.51367188,3.33586693,-0.03123894,0.96840715,-0.09999999,-0.03075814,76,-23.94554329,603.16729736,134,40.90911865,23.43000031,44,149.44200134,0,18,4.47267771,4.89477587,36.47058868,76,0.0,0.0,0.0,22.3575058,43.91452408,22.06993866,4.53095579,62.34445953,6.43249607,63.1567955,-348.00460815,0.12228602,0.15897182,∞,0.313326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94270325,8.2946701,6.18533421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,231,0.0,0.0,0.0,7.09770107,20.24590111
Mon Apr 24 17:26:24 CEST 2017,24-apr-2017 17:26:19.972,14.41282939,40.90911621,0.0,125.0,89.5,0.0,-0.459681,9.50007439,-0.61290801,-0.00944889,0.0,14.90196133,2.27710366,0.0,0.0,0.0,95,43.52941132,18,58.42179108,0.82545185,81.57959747,2368,89.5,14.4128294,22.74509811,19.2156868,14.06866074,17.40452766,8296.15820312,3.33586693,-0.04685841,0.98402661,-0.16247788,-0.01254193,76,-23.94554329,603.16729736,125,40.90911484,23.43000031,44,150.56199646,0,18,4.47267771,4.89477587,19.2156868,76,0.0,0.0,0.0,22.3575058,43.91452408,22.06993866,4.53095579,62.34445953,6.43249607,63.1567955,-348.00460815,0.12228602,0.15897182,∞,0.313326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94270325,8.2946701,6.18533421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,232,0.0,0.0,0.0,7.09770107,20.24590111
Mon Apr 24 17:26:25 CEST 2017,24-apr-2017 17:26:20.944,14.41277341,40.90909083,3.0,100.0,89.5999984741211,259.3,-0.61290801,9.65330124,0.306454,0.00550276,0.0,4.70588255,52.43814468,0.0,0.0,50.43929672,79,43.52941132,8.20000076,58.24036789,0.83806783,21.48395157,1309,89.59999847,14.41277313,22.74509811,19.2156868,14.06866074,15.2289629,8296.15820312,1.16030216,-0.09371682,0.93716812,-0.06876106,-0.0573178,76,-23.94688988,603.17987061,100,40.90909195,9.30000019,39,151.60800171,10.79999924,19,4.47265959,1.28903711,19.2156868,76,0.0,0.0,0.0,22.35759735,1.90696907,22.09678268,4.52545166,62.4202919,148.13035583,63.1570549,-348.01123047,0.12316185,0.1601104,0.20543569,0.31216019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.29998779,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7900033,0.88054061,0.65661901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,233,0.0,0.0,0.0,7.16571426,20.22580719
Mon Apr 24 17:26:26 CEST 2017,24-apr-2017 17:26:21.928,14.41271859,40.90907447,3.25,93.0,89.69999694824219,261.7,-0.306454,9.19361973,-0.459681,-0.04214132,0.0,4.70588255,52.43814468,0.0,0.0,50.43929672,79,40,8.20000076,58.24036789,0.83806783,21.48395157,1309,89.69999695,14.41271877,22.74509811,29.80392265,14.06866074,15.2289629,6149.60009766,1.16030216,-0.07809734,0.99964607,-0.09999999,0.00303462,76,-23.94688988,603.17987061,93,40.90907288,9.30000019,39,152.56900024,11.69999981,19,4.47265959,1.28903711,30.58823586,76,0.0,0.0,0.0,22.35759735,1.90696907,22.09678268,4.52545166,62.4202919,148.13035583,63.1570549,-348.01123047,0.12316185,0.1601104,0.20543569,0.31216019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.70001221,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7900033,0.88054061,0.65661901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,234,0.0,0.0,0.0,7.16571426,20.22580719
Mon Apr 24 17:26:27 CEST 2017,24-apr-2017 17:26:22.931,14.41265649,40.90905494,3.5,90.0,90.5999984741211,261.8,-0.459681,9.50007439,-1.37904298,-0.00132173,0.0,4.70588255,90.26999664,0.0,0.0,16.43353653,73,40,8.20000076,57.31132889,0.83806783,0,1309,90.59999847,14.41265678,22.74509811,29.80392265,14.06866074,14.64881134,6149.60009766,0.5801506,-0.09371682,1.01526546,-0.19371681,0.02422955,76,-23.94688988,603.17987061,90,40.9090538,9,39,153.4960022,12.59999943,19,4.47264099,0,30.58823586,76,0.0,0.0,0.0,22.35769081,0,22.12306213,4.5200758,62.49452591,255,63.15731812,-348.01123047,0.12316185,0.1601104,0,0.30746102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.79998779,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7900033,0.88054061,0.65661901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,235,0.0,0.0,0.0,7.16571426,20.22580719
Mon Apr 24 17:26:28 CEST 2017,24-apr-2017 17:26:23.940,14.4125809,40.90901279,4.25,78.0,90.0999984741211,249.3,-0.459681,8.88716602,0.61290801,-0.07171077,0.0,38.4313736,90.26999664,0.0,0.0,16.43353653,73,36.86274338,7.40000057,57.31132889,0.85170698,0,1384,90.09999847,14.41258049,22.74509811,29.80392265,14.06866074,14.64881134,6149.60009766,0.5801506,-0.12495576,1.01526546,-0.14685839,0.02434872,76,-23.94688988,603.19354248,78,40.90901184,9,36,154.49699402,15.29999924,20,4.47264099,0,30.58823586,76,0.0,0.0,0.0,22.35769081,0,22.12306213,4.5200758,62.49452591,255,63.15731812,-348.01123047,0.12316185,0.1601104,0,0.30746102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.30000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7900033,0.88054061,0.65661901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,236,0.0,0.0,0.0,7.23863649,20.22222137
Mon Apr 24 17:26:29 CEST 2017,24-apr-2017 17:26:24.941,14.41250746,40.9089835,4.5,76.0,89.5,252.5,-0.91936201,9.04039288,1.22581601,-0.04630822,0.0,38.4313736,90.26999664,0.0,0.0,16.43353653,73,36.86274338,7.40000057,57.31132889,0.85170698,0,1384,89.5,14.41250706,22.74509811,19.2156868,14.06866074,14.64881134,6729.75097656,0.5801506,-0.06247788,0.96840715,0.02495576,-0.02123343,76,-23.94688988,603.19354248,76,40.90898514,9,36,155.14199829,16.19999886,20,4.47264099,0,19.2156868,76,0.0,0.0,0.0,22.35769081,0,22.12306213,4.5200758,62.49452591,255,63.15731812,-348.01123047,0.12316185,0.1601104,0,0.30746102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7900033,0.88054061,0.65661901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,237,0.0,0.0,0.0,7.23863649,20.22222137
Mon Apr 24 17:26:30 CEST 2017,24-apr-2017 17:26:25.926,14.41243579,40.90895724,4.75,73.0,89.5999984741211,254.1,-1.07258904,9.19361973,1.37904298,-0.02706087,0.0,38.4313736,19.1601429,0.0,0.0,138.04402161,71,36.86274338,1.10000038,59.06638718,0.86472195,29.80533028,1151,89.59999847,14.41243553,22.74509811,19.2156868,14.06866074,14.64881134,6729.75097656,0.5801506,-0.15619469,0.98402661,0.05619469,0.00885925,76,-23.94889259,603.20654297,73,40.90895844,11.14999962,36,156.58700562,17.10000038,16,4.47266722,1.78831983,19.2156868,76,0.0,0.0,0.0,22.3575573,5.21905899,22.09219933,4.52639055,62.407341,54.12469864,63.15694427,-348.04318237,0.12446335,0.16180235,0.19964097,0.30573443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.1000061,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,238,0.0,0.0,0.0,7.28813553,20.15625
Mon Apr 24 17:26:31 CEST 2017,24-apr-2017 17:26:27.002,14.41236745,40.90893313,4.5,71.0,89.0,253.9,-0.61290801,9.34684658,0.459681,-0.02501708,0.0,0,19.1601429,0.0,0.0,138.04402161,71,44.31372452,1.10000038,59.06638718,0.86472195,29.80533028,1151,89,14.41236782,22.74509811,19.2156868,14.06866074,14.64881134,4757.23779297,0.5801506,-0.07809734,0.99964607,-0.09999999,0.00303462,76,-23.94889259,603.20654297,71,40.90893173,11.14999962,39,157.53399658,16.19999886,16,4.47266722,1.78831983,19.2156868,76,0.0,0.0,0.0,22.3575573,5.21905899,22.09219933,4.52639055,62.407341,54.12469864,63.15694427,-348.04318237,0.12446335,0.16180235,0.19964097,0.30573443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.8999939,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,239,0.0,0.0,0.0,7.28813553,20.15625
Mon Apr 24 17:26:32 CEST 2017,24-apr-2017 17:26:27.939,14.41230407,40.90891368,4.25,69.0,89.4000015258789,252.4,-1.07258904,8.88716602,0.76613498,-0.06516087,0.0,0,19.1601429,0.0,0.0,138.04402161,71,44.31372452,1.10000038,59.06638718,0.86472195,29.80533028,1151,89.40000153,14.41230392,22.74509811,19.2156868,14.06866074,14.64881134,4757.23779297,0.5801506,-0.07809734,0.96840715,-0.02190265,-0.02498207,77,-23.94889259,603.20654297,69,40.90891266,11.14999962,39,158.4730072,15.29999924,16,4.47264862,0,19.2156868,76,0.0,0.0,0.0,22.35765076,0,22.11798286,4.52111387,62.48017883,255,63.15720749,-348.04318237,0.12446335,0.16180235,0,0.3011328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3999939,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,240,0.0,0.0,0.0,7.28813553,20.15625
Mon Apr 24 17:26:33 CEST 2017,24-apr-2017 17:26:28.929,14.41224776,40.90889453,4.25,69.0,89.30000305175781,250.0,-0.61290801,9.50007439,-0.153227,-0.01045388,0.0,12.94117641,90.26999664,0.0,0.0,0,62,48.23529434,7.29999924,57.80965424,0.87305862,0,961,89.30000305,14.41224766,22.74509811,19.2156868,14.06866074,14.64881134,4757.23779297,0.5801506,-0.03123894,0.95278758,-0.09999999,-0.04637477,77,-23.94889259,603.21490479,69,40.90889359,4.6500001,33,159.53999329,15.29999924,8,4.47264862,0,19.2156868,76,0.0,0.0,0.0,22.35765076,0,22.11798286,4.52111387,62.48017883,255,63.15720749,-348.04318237,0.12446335,0.16180235,0,0.3011328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,241,0.0,0.0,0.0,7.29213476,19.96923065
Mon Apr 24 17:26:34 CEST 2017,24-apr-2017 17:26:29.936,14.41219647,40.90886654,3.75,69.0,89.30000305175781,243.8,-0.61290801,9.50007439,-1.22581601,-0.00256771,0.0,12.94117641,90.26999664,0.0,0.0,0,62,48.23529434,7.29999924,57.80965424,0.87305862,0,961,89.30000305,14.41219616,22.74509811,19.2156868,14.06866074,14.64881134,4496.16992188,0.5801506,-0.06247788,0.96840715,-0.22495575,-0.02123343,77,-23.94889259,603.21490479,69,40.90886688,4.6500001,33,160.21699524,13.5,8,4.47264862,0,20.7843132,77,0.0,0.0,0.0,22.35765076,0,22.11798286,4.52111387,62.48017883,255,63.15720749,-348.04318237,0.12446335,0.16180235,0,0.3011328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,242,0.0,0.0,0.0,7.29213476,19.96923065
Mon Apr 24 17:26:35 CEST 2017,24-apr-2017 17:26:30.933,14.41215253,40.90885153,3.5,67.0,89.4000015258789,247.1,-0.459681,9.34684658,-0.306454,-0.02654952,0.0,21.56862831,33.65346909,0.0,0.0,0.0,62,48.23529434,4.59999943,57.80965424,0.87856305,16.89804649,1103,89.40000153,14.41215229,22.74509811,19.2156868,14.06866074,14.64881134,4496.16992188,0.5801506,-0.06247788,0.98402661,-0.13123894,-0.01316021,77,-23.94997406,603.22039795,67,40.90885162,7.36000013,33,161.56599426,12.59999943,8,4.47255516,1.01388276,20.7843132,77,0.0,0.0,0.0,22.35811996,2.97140002,22.23569298,4.49718046,62.81269073,95.06629944,63.15853119,-348.05828857,0.12516603,0.16271582,0.17634232,0.29994118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.1000061,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,243,0.0,0.0,0.0,7.29608917,19.78787804
Mon Apr 24 17:26:36 CEST 2017,24-apr-2017 17:26:31.930,14.41211986,40.9088487,2.75,61.0,89.0999984741211,252.0,-1.07258904,9.34684658,1.37904298,-0.0117116,0.0,21.56862831,33.65346909,0.0,0.0,0.0,62,43.13725662,4.59999943,57.80965424,0.87856305,16.89804649,1103,89.09999847,14.41211987,22.74509811,19.2156868,14.06866074,14.64881134,5308.38134766,0.5801506,-0.09371682,0.95278758,-0.00628318,-0.0377099,77,-23.94997406,603.22039795,61,40.90884781,7.36000013,35,162.4980011,9.89999962,8,4.47255516,1.01388276,19.2156868,77,0.0,0.0,0.0,22.35811996,2.97140002,22.23569298,4.49718046,62.81269073,95.06629944,63.15853119,-348.05828857,0.12516603,0.16271582,0.17634232,0.29994118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,244,0.0,0.0,0.0,7.29608917,19.78787804
Mon Apr 24 17:26:37 CEST 2017,24-apr-2017 17:26:32.931,14.412089,40.90884382,2.75,59.0,89.0999984741211,251.3,-0.91936201,9.34684658,0.306454,-0.02310497,0.0,21.56862831,30.53347588,0.0,0.0,0.0,55,43.13725662,4.59999943,57.80965424,0.87856305,11.80465317,1103,89.09999847,14.41208935,22.74509811,19.2156868,14.06866074,14.64881134,5308.38134766,0.5801506,-0.09371682,0.95278758,-0.06876106,-0.04177773,77,-23.95070839,603.22039795,59,40.90884399,4.96999979,35,163.54100037,9.89999962,8,4.47248745,0.70827913,19.2156868,77,0.0,0.0,0.0,22.35845947,3.27502584,22.31950951,4.48029232,63.04945755,86.25275421,63.15948868,-348.07626343,0.12564392,0.16333708,0.18163948,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.30000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,245,0.0,0.0,0.0,7.29608917,19.78787804
Mon Apr 24 17:26:38 CEST 2017,24-apr-2017 17:26:33.922,14.41206142,40.90883524,2.5,60.0,89.5,247.1,-0.61290801,9.50007439,0.153227,-0.01045388,0.0,16.86274529,30.53347588,0.0,0.0,0.0,55,48.23529434,6.89999962,57.80965424,0.88227862,11.80465317,830,89.5,14.41206169,22.74509811,19.2156868,14.06866074,14.64881134,5308.38134766,0.5801506,-0.06247788,0.98402661,-0.09999999,-0.01365511,77,-23.95070839,603.22412109,60,40.90883636,4.96999979,36,164.4730072,9,3,4.47248745,0.70827913,19.2156868,77,0.0,0.0,0.0,22.35845947,3.27502584,22.31950951,4.48029232,63.04945755,86.25275421,63.15948868,-348.07626343,0.12564392,0.16333708,0.18163948,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.1000061,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,246,0.0,0.0,0.0,7.27222204,19.53731346
Mon Apr 24 17:26:39 CEST 2017,24-apr-2017 17:26:34.938,14.41203786,40.90883094,2.25,61.0,89.19999694824219,242.9,-0.459681,9.65330124,-1.22581601,0.01203471,0.0,16.86274529,30.53347588,0.0,0.0,0.0,55,48.23529434,6.89999962,57.80965424,0.88227862,11.80465317,830,89.19999695,14.41203785,22.74509811,19.2156868,14.06866074,14.64881134,4264.109375,0.5801506,-0.04685841,0.98402661,-0.22495575,-0.006626,77,-23.95070839,603.22412109,61,40.90883255,4.96999979,36,165.55700684,8.09999943,3,4.47248745,0.70827913,22.35294151,77,0.0,0.0,0.0,22.35845947,3.27502584,22.31950951,4.48029232,63.04945755,86.25275421,63.15948868,-348.07626343,0.12564392,0.16333708,0.18163948,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.8999939,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,247,0.0,0.0,0.0,7.27222204,19.53731346
Mon Apr 24 17:26:40 CEST 2017,24-apr-2017 17:26:35.949,14.41201927,40.90882494,2.0,58.0,88.5999984741211,240.0,-0.61290801,9.34684658,-1.22581601,-0.01802462,0.0,43.92156982,9.62964058,0.0,0.0,0.0,60,48.23529434,1.19999981,57.80965424,0.88534611,17.44867516,1098,88.59999847,14.41201973,22.74509811,19.2156868,14.06866074,14.64881134,4264.109375,0.5801506,-0.04685841,0.96840715,-0.22495575,-0.02210683,77,-23.95180893,603.22717285,58,40.90882492,7.5,37,166.60600281,7.19999981,6,4.47259283,1.04692054,22.35294151,77,0.0,0.0,0.0,22.35793114,10.38438702,22.19260979,4.50591087,62.69098663,27.20237541,63.15799713,-348.09753418,0.12635931,0.16426709,0.4028222,0.29963639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41213179,0.83453506,0.62231266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,248,0.0,0.0,0.0,7.26519346,19.33823586
Mon Apr 24 17:26:41 CEST 2017,24-apr-2017 17:26:36.931,14.41199794,40.90881638,2.25,59.0,88.69999694824219,242.8,-0.76613498,9.50007439,-0.153227,-0.00932336,0.0,43.92156982,9.62964058,0.0,0.0,0.0,60,43.52941132,1.19999981,57.80965424,0.88534611,17.44867516,1098,88.69999695,14.4119978,22.74509811,23.92156982,14.06866074,14.64881134,6352.65283203,0.5801506,-0.07809734,0.99964607,-0.08438052,0.00315631,77,-23.95180893,603.22717285,59,40.90881729,7.5,37,167.58700562,8.09999943,6,4.47259283,1.04692054,23.92156982,77,0.0,0.0,0.0,22.35793114,10.38438702,22.19260979,4.50591087,62.69098663,27.20237541,63.15799713,-348.09753418,0.12635931,0.16426709,0.4028222,0.29963639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41213179,0.83453506,0.62231266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,249,0.0,0.0,0.0,7.26519346,19.33823586
Mon Apr 24 17:26:42 CEST 2017,24-apr-2017 17:26:37.932,14.41197765,40.9088081,2.25,59.0,88.5999984741211,242.8,-0.91936201,9.65330124,0.459681,0.00858927,0.0,43.92156982,5.79269171,0.0,0.0,0.0,63,43.52941132,1.19999981,57.80965424,0.88534611,27.24170876,1098,88.59999847,14.41197777,22.74509811,23.92156982,14.06866074,14.64881134,6352.65283203,0.5801506,-0.07809734,0.93716812,-0.05314159,-0.05809506,77,-23.95355797,603.22717285,59,40.90880966,9.65999985,37,168.5039978,8.09999943,6,4.47273016,1.63450253,23.92156982,77,0.0,0.0,0.0,22.35724258,17.26277351,22.03023529,4.5391221,62.2322998,16.36353493,63.15605545,-348.11474609,0.12749575,0.16574447,0.77509218,0.30128372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41213179,0.83453506,0.62231266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92900085,250,0.0,0.0,0.0,7.26519346,19.33823586
