GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Actual engine % torque(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),CO₂ in g/km (Instantaneous)(g/km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Average)(g/km),Trip Distance(km),Fuel flow rate/minute(cc/min),Engine RPM(rpm),GPS Altitude(m),GPS Longitude(°),Fuel Level (From Engine ECU)(%),Accelerator PedalPosition D(%),Barometric pressure (from vehicle)(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Fuel Remaining (Calculated from vehicle profile)(%),Trip distance (stored in vehicle profile)(km),GPS Accuracy(m),GPS Latitude(°),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Litres Per 100 Kilometer(Long Term Average)(l/100km),Fuel flow rate/hour(l/hr),Accelerator PedalPosition E(%),Transmission Temperature(Method 3)(°C),0-100mph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Fuel pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Apr 24 18:35:57 CEST 2017,24-apr-2017 18:35:54.735,14.41218051,40.90574328,7.25,11.0,95.69999694824219,13.1,-0.459681,8.73393917,0,-0.08945799,0.0,0.78431374,25.25173759,0.0,0.0,104.7430191,65,40.39215851,13.30000114,78.61708832,13.76070404,38.70570374,2282,95.69999695,14.4121809,18.8235302,31.76470566,14.06866074,16.24422646,6381.66064453,2.17556572,0,0.95278758,-0.06876106,-0.04637477,87,-26.25798988,630.54711914,11,40.90574265,15.43000031,28,1474.90197754,26.09999847,34,4.47535658,2.32234216,34.11764908,87,0.0,0.0,0.0,22.34412193,3.96004105,22.04170799,4.53675938,62.26470947,71.33259583,63.11898804,-381.3671875,0.85331196,1.1093055,0.19588099,0.12994613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.10000038,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81150055,9.24969196,6.89749432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1746,0.0,0.0,0.0,27.98583603,33.89022446
Mon Apr 24 18:35:58 CEST 2017,24-apr-2017 18:35:55.726,14.41221133,40.90580985,7.75,12.0,95.5999984741211,16.7,-1.53226995,9.50007439,0.306454,0.00041991,0.0,18.8235302,90.26999664,0.0,0.0,0,57,40.39215851,7.10000038,78.46016693,13.78468132,0,1534,95.59999847,14.41221142,18.8235302,31.76470566,14.06866074,15.2289629,6381.66064453,1.16030216,-0.14057522,0.99964607,-0.09999999,0.00982671,87,-26.25798988,630.57110596,12,40.90581131,10.64999962,26,1475.81494141,27.89999962,35,4.47533941,0,34.11764908,87,0.0,0.0,0.0,22.34420967,0,22.04538345,4.53600264,62.27509689,255,63.11923981,-381.3671875,0.85331196,1.1093055,0,0.12973592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70000076,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24969196,6.89749432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1747,0.0,0.0,0.0,27.99575615,33.89212418
Mon Apr 24 18:35:59 CEST 2017,24-apr-2017 18:35:56.721,14.41225127,40.90589435,8.25,14.0,95.5999984741211,17.9,-0.306454,9.04039288,0,-0.05892199,0.0,18.8235302,90.26999664,0.0,0.0,0,57,49.41176605,7.10000038,78.46016693,13.78468132,0,1534,95.59999847,14.41225147,18.8235302,19.2156868,14.06866074,15.2289629,6526.69824219,1.16030216,-0.09371682,0.99964607,-0.06876106,0.00485843,87,-26.25798988,630.57110596,14,40.90589523,10.64999962,26,1476.76501465,29.69999886,35,4.47533941,0,19.2156868,87,0.0,0.0,0.0,22.34420967,0,22.04538345,4.53600264,62.27509689,255,63.11923981,-381.3671875,0.85331196,1.1093055,0,0.12973592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89999962,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24969196,6.89749432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1747,0.0,0.0,0.0,27.99575615,33.89212418
Mon Apr 24 18:36:00 CEST 2017,24-apr-2017 18:35:57.727,14.41226495,40.90600997,9.0,13.0,95.69999694824219,12.2,-0.459681,9.65330124,0.459681,0.0052554,0.0,18.8235302,49.72659683,0.0,0.0,53.18970871,62,49.41176605,7.10000038,78.40972137,13.78468132,35.74000931,1534,95.69999695,14.41226482,18.8235302,19.2156868,14.06866074,14.93888664,6526.69824219,0.87022591,-0.04685841,0.98402661,-0.02190265,-0.01142999,88,-26.2604084,630.57110596,13,40.90600967,15.23999977,28,1477.83898926,32.39999771,35,4.47532177,2.1444006,19.2156868,87,0.0,0.0,0.0,22.34429741,2.01095438,22.04904938,4.53524828,62.2854538,140.47061157,63.11948776,-381.40576172,0.85488331,1.11134827,0.1371107,0.12974875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19999981,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24969196,6.89749432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1748,0.0,0.0,0.0,27.99575615,33.89212418
Mon Apr 24 18:36:01 CEST 2017,24-apr-2017 18:35:58.719,14.41227552,40.90610824,9.25,13.0,95.5999984741211,10.4,-0.459681,9.19361973,0.306454,-0.04214132,0.0,0,49.72659683,0.0,0.0,53.18970871,62,1.96078432,0.60000229,78.40972137,13.80959606,35.74000931,1445,95.59999847,14.41227531,18.8235302,19.2156868,14.06866074,14.93888664,6294.63769531,0.87022591,-0.03123894,0.95278758,-0.05314159,-0.04522343,88,-26.2604084,630.59606934,13,40.90610886,15.23999977,28,1478.65600586,33.29999924,33,4.47532177,2.1444006,19.2156868,87,0.0,0.0,0.0,22.34429741,2.01095438,22.04904938,4.53524828,62.2854538,140.47061157,63.11948776,-381.40576172,0.85488331,1.11134827,0.1371107,0.12974875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39999962,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1749,0.0,0.0,0.0,28.00282478,33.8905983
Mon Apr 24 18:36:02 CEST 2017,24-apr-2017 18:35:59.725,14.41229822,40.90617974,9.0,12.0,95.5999984741211,11.6,-0.61290801,9.50007439,0.153227,-0.01045388,0.0,0,49.72659683,0.0,0.0,53.18970871,62,1.96078432,0.60000229,78.40972137,13.80959606,35.74000931,1445,95.59999847,14.4122982,18.8235302,19.2156868,14.06866074,14.93888664,6294.63769531,0.87022591,-0.04685841,0.93716812,-0.05314159,-0.06017089,88,-26.2604084,630.59606934,12,40.90618134,15.23999977,28,1479.80102539,32.39999771,33,4.47532177,2.1444006,19.2156868,88,0.0,0.0,0.0,22.34429741,2.01095438,22.04904938,4.53524828,62.2854538,140.47061157,63.11948776,-381.40576172,0.85488331,1.11134827,0.1371107,0.12974875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.60000038,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1750,0.0,0.0,0.0,28.00282478,33.8905983
Mon Apr 24 18:36:03 CEST 2017,24-apr-2017 18:36:00.717,14.41231346,40.90626823,9.0,12.0,95.4000015258789,11.2,-1.37904298,9.50007439,-0.61290801,-0.00045055,0.0,16.86274529,90.26999664,0.0,0.0,0,66,1.96078432,3.39999771,78.2532196,13.83032322,0,1331,95.40000153,14.41231346,18.8235302,19.2156868,14.06866074,15.08392429,6294.63769531,1.01526451,-0.14057522,0.96840715,-0.16247788,-0.01911556,88,-26.2604084,630.61676025,12,40.90626907,14.40999985,28,1480.85498047,32.39999771,29,4.47530413,0,19.2156868,88,0.0,0.0,0.0,22.34438705,0,22.05270576,4.53449678,62.29578018,255,63.11973572,-381.40576172,0.85488331,1.11134827,0,0.12951465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19999981,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1752,0.0,0.0,0.0,28.0042305,33.88225174
Mon Apr 24 18:36:04 CEST 2017,24-apr-2017 18:36:01.730,14.41234254,40.90634662,8.75,11.0,95.5999984741211,12.2,-1.37904298,9.34684658,-1.07258904,-0.0117116,0.0,16.86274529,90.26999664,0.0,0.0,0,66,54.50980377,3.39999771,78.2532196,13.83032322,0,1331,95.59999847,14.41234207,18.8235302,29.41176605,14.06866074,15.08392429,6729.75097656,1.01526451,-0.04685841,0.95278758,-0.13123894,-0.04522343,88,-26.2604084,630.61676025,11,40.90634537,14.40999985,28,1481.76794434,31.5,29,4.47530413,0,30.98039246,88,0.0,0.0,0.0,22.34438705,0,22.05270576,4.53449678,62.29578018,255,63.11973572,-381.40576172,0.85488331,1.11134827,0,0.12951465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19999981,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1752,0.0,0.0,0.0,28.0042305,33.88225174
Mon Apr 24 18:36:05 CEST 2017,24-apr-2017 18:36:02.721,14.41234442,40.90642486,8.75,10.0,95.9000015258789,9.1,-0.459681,9.34684658,-0.153227,-0.02693301,0.0,16.86274529,81.27462006,0.0,0.0,32.54328537,62,54.50980377,3.39999771,78.16197968,13.83032322,19.98455048,1409,95.90000153,14.41234398,18.8235302,29.41176605,14.06866074,14.79384899,6729.75097656,0.72518826,-0.04685841,0.98402661,-0.09999999,-0.01452179,88,-26.2616539,630.61676025,10,40.90642548,8.59000015,28,1482.84301758,31.5,29,4.47528648,1.19907296,30.98039246,88,0.0,0.0,0.0,22.34447479,1.23037088,22.05635071,4.5337472,62.30607605,229.58930969,63.11998367,-381.42684937,0.85569304,1.11240089,0.08172998,0.12944305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10000038,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1753,0.0,0.0,0.0,28.0042305,33.88225174
Mon Apr 24 18:36:06 CEST 2017,24-apr-2017 18:36:03.735,14.41235185,40.90652547,9.0,11.0,95.80000305175781,8.2,-0.91936201,9.65330124,0.306454,0.00797272,0.0,21.96078491,81.27462006,0.0,0.0,32.54328537,62,52.54901886,0.5,78.16197968,13.85090256,19.98455048,1409,95.80000305,14.41235161,18.8235302,29.41176605,14.06866074,14.79384899,6729.75097656,0.72518826,-0.10933629,0.95278758,-0.09999999,-0.04063191,88,-26.2616539,630.6373291,11,40.90652466,8.59000015,25,1483.73205566,32.39999771,32,4.47528648,1.19907296,30.98039246,88,0.0,0.0,0.0,22.34447479,1.23037088,22.05635071,4.5337472,62.30607605,229.58930969,63.11998367,-381.42684937,0.85569304,1.11240089,0.08172998,0.12944305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19999981,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72497749,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1754,0.0,0.0,0.0,28.00985909,33.87904739
Mon Apr 24 18:36:07 CEST 2017,24-apr-2017 18:36:04.725,14.41237089,40.90661259,9.0,11.0,96.0999984741211,7.1,-0.459681,9.19361973,0,-0.04266113,0.0,21.96078491,81.27462006,0.0,0.0,32.54328537,62,52.54901886,0.5,78.16197968,13.85090256,19.98455048,1409,96.09999847,14.41237068,18.8235302,19.2156868,14.06866074,14.79384899,6729.75097656,0.72518826,-0.04685841,0.98402661,-0.09999999,-0.01452179,88,-26.2616539,630.6373291,11,40.9066124,8.59000015,25,1484.81103516,32.39999771,32,4.47528648,1.19907296,19.2156868,88,0.0,0.0,0.0,22.34447479,1.23037088,22.05635071,4.5337472,62.30607605,229.58930969,63.11998367,-381.42684937,0.85569304,1.11240089,0.08172998,0.12944305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0999999,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72497749,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1756,0.0,0.0,0.0,28.00985909,33.87904739
Mon Apr 24 18:36:08 CEST 2017,24-apr-2017 18:36:05.738,14.41236955,40.90671366,9.25,11.0,96.30000305175781,4.9,-1.07258904,9.34684658,-0.153227,-0.02183235,0.0,29.41176605,52.68677902,0.0,0.0,50.20126724,62,52.54901886,1.29999924,78.10617065,13.87267113,26.93996048,1442,96.30000305,14.41236973,18.8235302,19.2156868,14.06866074,14.64881134,6729.75097656,0.5801506,-0.07809734,0.98402661,-0.13123894,-0.01204758,88,-26.26332092,630.65911865,11,40.90671539,11.31999969,27,1485.89196777,33.29999924,32,4.47526884,1.61639762,19.2156868,88,0.0,0.0,0.0,22.34456253,1.89796984,22.05998611,4.53300047,62.31634521,148.8327179,63.12023163,-381.45257568,0.85677737,1.11381054,0.11023626,0.12941451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9000001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72497749,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1757,0.0,0.0,0.0,28.0154705,33.87585068
Mon Apr 24 18:36:09 CEST 2017,24-apr-2017 18:36:06.718,14.41237799,40.90676984,8.75,12.0,96.4000015258789,4.1,-0.459681,9.04039288,-0.459681,-0.05707175,0.0,29.41176605,52.68677902,0.0,0.0,50.20126724,62,51.37254715,1.29999924,78.10617065,13.87267113,26.93996048,1442,96.40000153,14.41237831,18.8235302,34.90196228,14.06866074,14.64881134,7599.97753906,0.5801506,-0.10933629,0.99964607,-0.13123894,0.00643639,88,-26.26332092,630.65911865,12,40.9067688,11.31999969,27,1486.81494141,31.5,32,4.47526884,1.61639762,38.82352829,88,0.0,0.0,0.0,22.34456253,1.89796984,22.05998611,4.53300047,62.31634521,148.8327179,63.12023163,-381.45257568,0.85677737,1.11381054,0.11023626,0.12941451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0999999,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72497749,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1757,0.0,0.0,0.0,28.0154705,33.87585068
Mon Apr 24 18:36:10 CEST 2017,24-apr-2017 18:36:07.737,14.41237137,40.9068505,8.75,13.0,96.5999984741211,1.7,0,9.19361973,-1.07258904,-0.03747547,0.0,29.41176605,25.97794533,0.0,0.0,101.81494904,69,51.37254715,1.29999924,78.15349579,13.87267113,42.81654358,1442,96.59999847,14.41237164,18.8235302,34.90196228,14.06866074,15.08392429,7599.97753906,1.01526451,-0.06247788,0.98402661,-0.16247788,-0.01167698,88,-26.26624107,630.65911865,13,40.90684891,17.20999908,27,1487.92700195,31.5,32,4.47524023,2.56899261,38.82352829,88,0.0,0.0,0.0,22.34470558,3.84933925,22.06562233,4.53184223,62.33226776,73.38402557,63.12063599,-381.49649048,0.8586756,1.11627817,0.18243374,0.12949771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70000005,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72497749,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1759,0.0,0.0,0.0,28.0154705,33.87585068
Mon Apr 24 18:36:11 CEST 2017,24-apr-2017 18:36:08.726,14.41236623,40.90694108,9.0,13.0,96.5,0.7,-1.53226995,9.95975494,-0.76613498,0.04917473,0.0,16.07843208,25.97794533,0.0,0.0,101.81494904,69,49.80392075,5.5,78.15349579,13.89808655,42.81654358,1618,96.5,14.41236591,18.8235302,34.90196228,14.06866074,15.08392429,7367.91699219,1.01526451,-0.01561947,0.99964607,-0.11561947,0.00023165,88,-26.26624107,630.68450928,13,40.90694046,17.20999908,29,1488.70202637,32.39999771,37,4.47524023,2.56899261,38.82352829,88,0.0,0.0,0.0,22.34470558,3.84933925,22.06562233,4.53184223,62.33226776,73.38402557,63.12063599,-381.49649048,0.8586756,1.11627817,0.18243374,0.12949771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69999999,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1759,0.0,0.0,0.0,28.02808952,33.88115311
Mon Apr 24 18:36:12 CEST 2017,24-apr-2017 18:36:09.724,14.41236202,40.90703483,9.25,12.0,96.80000305175781,359.0,-1.37904298,9.34684658,-0.61290801,-0.01587355,0.0,16.07843208,25.97794533,0.0,0.0,101.81494904,69,49.80392075,5.5,78.15349579,13.89808655,42.81654358,1618,96.80000305,14.4123621,18.8235302,31.37254906,14.06866074,15.08392429,7367.91699219,1.01526451,-0.14057522,0.95278758,-0.16247788,-0.03454384,88,-26.26624107,630.68450928,12,40.90703583,17.20999908,29,1489.81201172,33.29999924,37,4.47524023,2.56899261,34.11764908,88,0.0,0.0,0.0,22.34470558,3.84933925,22.06562233,4.53184223,62.33226776,73.38402557,63.12063599,-381.49649048,0.8586756,1.11627817,0.18243374,0.12949771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49664259,3.35314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1761,0.0,0.0,0.0,28.02808952,33.88115311
Mon Apr 24 18:36:13 CEST 2017,24-apr-2017 18:36:10.725,14.41232843,40.90713989,9.75,11.0,96.69999694824219,355.7,-1.53226995,9.34684658,0.76613498,-0.01234108,0.0,23.92156982,83.39393616,0.0,0.0,31.71625328,65,49.80392075,3.90000153,78.06080627,13.92401123,25.9338665,1707,96.69999695,14.41232872,18.8235302,31.37254906,14.06866074,15.2289629,7367.91699219,1.16030216,-0.18743363,0.96840715,-0.19371681,-0.00884035,88,-26.26789856,630.71044922,11,40.90713882,11.18000031,27,1490.8470459,35.09999847,39,4.47522259,1.55603194,34.11764908,88,0.0,0.0,0.0,22.34479332,1.199103,22.06923485,4.53110075,62.34246826,235.57608032,63.12088394,-381.52301025,0.85975271,1.1176784,0.08866655,0.12942304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.70001221,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07319832,3.61337328,2.6944921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1761,0.0,0.0,0.0,28.04347801,33.88983154
Mon Apr 24 18:36:14 CEST 2017,24-apr-2017 18:36:11.712,14.41228524,40.90724034,10.25,10.0,96.9000015258789,352.2,-1.37904298,10.57266331,0.61290801,0.10766691,0.0,23.92156982,83.39393616,0.0,0.0,31.71625328,65,50.98039246,3.90000153,78.06080627,13.92401123,25.9338665,1707,96.90000153,14.41228485,18.8235302,29.80392265,14.06866074,15.2289629,7541.96240234,1.16030216,-0.15619469,0.96840715,-0.16247788,-0.01675393,88,-26.26789856,630.71044922,10,40.90724182,11.18000031,27,1491.77697754,36.89999771,39,4.47522259,1.55603194,30.19607925,88,0.0,0.0,0.0,22.34479332,1.199103,22.06923485,4.53110075,62.34246826,235.57608032,63.12088394,-381.52301025,0.85975271,1.1176784,0.08866655,0.12942304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.20001221,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07319832,3.61337328,2.6944921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1762,0.0,0.0,0.0,28.04347801,33.88983154
Mon Apr 24 18:36:15 CEST 2017,24-apr-2017 18:36:12.797,14.41223916,40.90736291,10.75,10.0,97.4000015258789,347.1,-0.91936201,9.50007439,-0.153227,-0.00794339,0.0,23.92156982,60.21926117,0.0,0.0,43.92188263,61,50.98039246,3.90000153,77.99266052,13.92401123,26.69210625,1764,97.40000153,14.41223907,18.8235302,29.80392265,14.06866074,14.93888664,7541.96240234,0.87022591,-0.10933629,0.96840715,-0.08438052,-0.02498207,88,-26.26956558,630.71044922,10,40.90736389,11.10000038,27,1492.84399414,38.70000076,39,4.47520494,1.60152638,30.19607925,88,0.0,0.0,0.0,22.34488106,1.66056371,22.07283592,4.53036118,62.35264206,170.11090088,63.1211319,-381.54870605,0.86083597,1.11908662,0.08741987,0.12934484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1000061,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50757217,1.85982466,1.38687098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1764,0.0,0.0,0.0,28.06022453,33.90016937
Mon Apr 24 18:36:16 CEST 2017,24-apr-2017 18:36:13.725,14.41218541,40.9074599,10.75,9.0,97.9000015258789,344.0,-0.76613498,9.34684658,-0.61290801,-0.02297765,0.0,16.47058868,60.21926117,0.0,0.0,43.92188263,61,47.45098114,1.29999924,77.99266052,13.95086002,26.69210625,1764,97.90000153,14.41218567,18.8235302,29.80392265,14.06866074,14.93888664,8702.26464844,0.87022591,-0.09371682,0.96840715,-0.16247788,-0.02473171,88,-26.26956558,630.73730469,9,40.90745926,11.10000038,27,1493.63195801,38.70000076,40,4.47520494,1.60152638,30.19607925,88,0.0,0.0,0.0,22.34488106,1.66056371,22.07283592,4.53036118,62.35264206,170.11090088,63.1211319,-381.54870605,0.86083597,1.11908662,0.08741987,0.12934484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50757217,1.85982466,1.38687098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1764,0.0,0.0,0.0,28.06022453,33.90016937
Mon Apr 24 18:36:17 CEST 2017,24-apr-2017 18:36:14.725,14.41212568,40.90756405,11.0,9.0,98.0,341.3,-0.61290801,9.34684658,-0.459681,-0.02501708,0.0,16.47058868,60.21926117,0.0,0.0,43.92188263,61,47.45098114,1.29999924,77.99266052,13.95086002,26.69210625,1764,98,14.41212559,18.8235302,37.25490189,14.06866074,14.93888664,8702.26464844,0.87022591,-0.07809734,0.96840715,-0.16247788,-0.02610948,87,-26.26956558,630.73730469,9,40.90756226,11.10000038,27,1494.88098145,39.59999847,40,4.47520494,1.60152638,38.4313736,88,0.0,0.0,0.0,22.34488106,1.66056371,22.07283592,4.53036118,62.35264206,170.11090088,63.1211319,-381.54870605,0.86083597,1.11908662,0.08741987,0.12934484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.29998779,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50757217,1.85982466,1.38687098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1766,0.0,0.0,0.0,28.06022453,33.90016937
Mon Apr 24 18:36:18 CEST 2017,24-apr-2017 18:36:15.745,14.41205118,40.90765928,11.5,8.0,98.0,337.7,-0.76613498,9.65330124,0.306454,0.00661498,0.0,12.15686321,67.88056946,0.0,0.0,38.96465683,61,47.45098114,1.60000229,77.9147644,13.97982979,33.70721054,1899,98,14.4120512,18.8235302,37.25490189,14.06866074,15.66407585,8702.26464844,1.59541512,-0.07809734,0.96840715,-0.03752212,-0.02610948,87,-26.27171707,630.76629639,8,40.90765762,14.51000023,29,1495.81201172,41.39999771,43,4.4751873,2.02243257,38.4313736,88,0.0,0.0,0.0,22.3449688,1.47314489,22.07642746,4.52962446,62.36278534,191.7530365,63.12137985,-381.58145142,0.86223423,1.12090445,0.10895941,0.1293056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.70001221,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50757217,1.85982466,1.38687098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29299927,1767,0.0,0.0,0.0,28.08111954,33.91553879
